periodo,valor,indicator_id,title,ods_number,unit
2016,30.0366228829783,8.5.1A,8.5.1a Ingreso medio por hora de empleadas y empleados,8,Pesos mexicanos
2024,53.03,8.5.1B,"8.5.1b Ingreso medio por hora de empleadas y empleados, desglosado por grupos de edad",8,Pesos mexicanos
2023,47.51,8.5.1B,"8.5.1b Ingreso medio por hora de empleadas y empleados, desglosado por grupos de edad",8,Pesos mexicanos
2022,42.49,8.5.1B,"8.5.1b Ingreso medio por hora de empleadas y empleados, desglosado por grupos de edad",8,Pesos mexicanos
2021,39.93,8.5.1B,"8.5.1b Ingreso medio por hora de empleadas y empleados, desglosado por grupos de edad",8,Pesos mexicanos
2020,37.52,8.5.1B,"8.5.1b Ingreso medio por hora de empleadas y empleados, desglosado por grupos de edad",8,Pesos mexicanos
2019,34.69,8.5.1B,"8.5.1b Ingreso medio por hora de empleadas y empleados, desglosado por grupos de edad",8,Pesos mexicanos
2018,33.0,8.5.1B,"8.5.1b Ingreso medio por hora de empleadas y empleados, desglosado por grupos de edad",8,Pesos mexicanos
2017,31.37,8.5.1B,"8.5.1b Ingreso medio por hora de empleadas y empleados, desglosado por grupos de edad",8,Pesos mexicanos
2016,30.0366228829783,8.5.1B,"8.5.1b Ingreso medio por hora de empleadas y empleados, desglosado por grupos de edad",8,Pesos mexicanos
2024,53.03,8.5.1C,"8.5.1c Ingreso medio por hora de empleadas y empleados, desglosado por tipo de ocupación",8,Pesos mexicanos
2023,47.51,8.5.1C,"8.5.1c Ingreso medio por hora de empleadas y empleados, desglosado por tipo de ocupación",8,Pesos mexicanos
2022,42.49,8.5.1C,"8.5.1c Ingreso medio por hora de empleadas y empleados, desglosado por tipo de ocupación",8,Pesos mexicanos
2021,39.93,8.5.1C,"8.5.1c Ingreso medio por hora de empleadas y empleados, desglosado por tipo de ocupación",8,Pesos mexicanos
2020,37.52,8.5.1C,"8.5.1c Ingreso medio por hora de empleadas y empleados, desglosado por tipo de ocupación",8,Pesos mexicanos
2019,34.69,8.5.1C,"8.5.1c Ingreso medio por hora de empleadas y empleados, desglosado por tipo de ocupación",8,Pesos mexicanos
2018,33.0,8.5.1C,"8.5.1c Ingreso medio por hora de empleadas y empleados, desglosado por tipo de ocupación",8,Pesos mexicanos
2017,31.37,8.5.1C,"8.5.1c Ingreso medio por hora de empleadas y empleados, desglosado por tipo de ocupación",8,Pesos mexicanos
2016,30.0366228829783,8.5.1C,"8.5.1c Ingreso medio por hora de empleadas y empleados, desglosado por tipo de ocupación",8,Pesos mexicanos
2024,53.03,8.5.1D,"8.5.1d Ingreso medio por hora de empleadas y empleados, desglosado según condición de residencia y país de nacimiento",8,Pesos mexicanos
2023,47.51,8.5.1D,"8.5.1d Ingreso medio por hora de empleadas y empleados, desglosado según condición de residencia y país de nacimiento",8,Pesos mexicanos
2022,42.49,8.5.1D,"8.5.1d Ingreso medio por hora de empleadas y empleados, desglosado según condición de residencia y país de nacimiento",8,Pesos mexicanos
2021,39.93,8.5.1D,"8.5.1d Ingreso medio por hora de empleadas y empleados, desglosado según condición de residencia y país de nacimiento",8,Pesos mexicanos
2020,37.52,8.5.1D,"8.5.1d Ingreso medio por hora de empleadas y empleados, desglosado según condición de residencia y país de nacimiento",8,Pesos mexicanos
2019,34.69,8.5.1D,"8.5.1d Ingreso medio por hora de empleadas y empleados, desglosado según condición de residencia y país de nacimiento",8,Pesos mexicanos
2018,33.0,8.5.1D,"8.5.1d Ingreso medio por hora de empleadas y empleados, desglosado según condición de residencia y país de nacimiento",8,Pesos mexicanos
2017,31.37,8.5.1D,"8.5.1d Ingreso medio por hora de empleadas y empleados, desglosado según condición de residencia y país de nacimiento",8,Pesos mexicanos
2016,30.0366228829783,8.5.1D,"8.5.1d Ingreso medio por hora de empleadas y empleados, desglosado según condición de residencia y país de nacimiento",8,Pesos mexicanos
2020,4.46709719561079,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2019,3.50510717479942,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2018,3.30073669808087,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2017,3.43795218996232,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2016,3.88451523317012,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2015,4.33567260419323,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2014,4.83136733937465,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2013,4.94288088595214,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2012,4.92308010788606,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2011,5.19454211362274,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2010,5.32899337857882,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2009,5.3792135808381,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2008,3.90360847201751,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2007,3.6451557751959,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2006,3.56595537366267,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2005,3.55789847544953,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2004,3.92489635585553,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2003,3.41491199254075,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2002,2.97660723807903,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2001,2.75508996832278,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2000,2.57464078220002,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
1999,2.4883503543928,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
1998,3.57296951675954,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
1997,4.05508338537488,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
1996,5.24853487525309,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
1995,6.88481502281005,8.5.2(2),"8.5.2(2) Tasa de desocupación, desglosada por sexo y edad (1995-2020)",8,Porcentaje
2024,2.69564813505654,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2023,2.78773732802441,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2022,3.27360351413286,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2021,4.11048976991945,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2020,4.46055382172076,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2019,3.49931786582389,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2018,3.29212064398129,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2017,3.43760772823812,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2016,3.87842540394456,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2015,4.33346411480029,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2014,4.84112116624238,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2013,4.95024343967315,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2012,4.92826707587658,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2011,5.19988076635408,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2010,5.33434224266412,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2009,5.38192552345543,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2008,3.9097873929324,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2007,3.64393372940428,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2006,3.56057335991086,8.5.2,"8.5.2 Tasa de desocupación, desglosada por sexo y edad",8,Porcentaje
2024,16.0244552,8.6.1C,"8.6.1c Proporción de jóvenes (de 15 a 24 años) que no estudian, no tienen empleo ni reciben capacitación, desglosado según el lugar de nacimiento y de residencia",8,Porcentaje
2023,16.03763092,8.6.1C,"8.6.1c Proporción de jóvenes (de 15 a 24 años) que no estudian, no tienen empleo ni reciben capacitación, desglosado según el lugar de nacimiento y de residencia",8,Porcentaje
2022,6.938359006,8.6.1C,"8.6.1c Proporción de jóvenes (de 15 a 24 años) que no estudian, no tienen empleo ni reciben capacitación, desglosado según el lugar de nacimiento y de residencia",8,Porcentaje
2021,8.117188067,8.6.1C,"8.6.1c Proporción de jóvenes (de 15 a 24 años) que no estudian, no tienen empleo ni reciben capacitación, desglosado según el lugar de nacimiento y de residencia",8,Porcentaje
2020,8.677635727,8.6.1C,"8.6.1c Proporción de jóvenes (de 15 a 24 años) que no estudian, no tienen empleo ni reciben capacitación, desglosado según el lugar de nacimiento y de residencia",8,Porcentaje
2019,7.257904612,8.6.1C,"8.6.1c Proporción de jóvenes (de 15 a 24 años) que no estudian, no tienen empleo ni reciben capacitación, desglosado según el lugar de nacimiento y de residencia",8,Porcentaje
2018,6.708900367,8.6.1C,"8.6.1c Proporción de jóvenes (de 15 a 24 años) que no estudian, no tienen empleo ni reciben capacitación, desglosado según el lugar de nacimiento y de residencia",8,Porcentaje
2017,6.845706235,8.6.1C,"8.6.1c Proporción de jóvenes (de 15 a 24 años) que no estudian, no tienen empleo ni reciben capacitación, desglosado según el lugar de nacimiento y de residencia",8,Porcentaje
2022,7.5033921460166,8.7.1,"8.7.1 Proporción de la población de 5 a 17 años que realiza una ocupación infantil no permitida, desglosada por sexo y edad",8,Porcentaje
2019,7.074244902102,8.7.1,"8.7.1 Proporción de la población de 5 a 17 años que realiza una ocupación infantil no permitida, desglosada por sexo y edad",8,Porcentaje
2017,7.0521897681494,8.7.1,"8.7.1 Proporción de la población de 5 a 17 años que realiza una ocupación infantil no permitida, desglosada por sexo y edad",8,Porcentaje
2015,7.5399331389413,8.7.1,"8.7.1 Proporción de la población de 5 a 17 años que realiza una ocupación infantil no permitida, desglosada por sexo y edad",8,Porcentaje
2013,7.7815071570223,8.7.1,"8.7.1 Proporción de la población de 5 a 17 años que realiza una ocupación infantil no permitida, desglosada por sexo y edad",8,Porcentaje
2011,9.5209356024291,8.7.1,"8.7.1 Proporción de la población de 5 a 17 años que realiza una ocupación infantil no permitida, desglosada por sexo y edad",8,Porcentaje
2009,9.7969237344551,8.7.1,"8.7.1 Proporción de la población de 5 a 17 años que realiza una ocupación infantil no permitida, desglosada por sexo y edad",8,Porcentaje
2007,11.5250330252422,8.7.1,"8.7.1 Proporción de la población de 5 a 17 años que realiza una ocupación infantil no permitida, desglosada por sexo y edad",8,Porcentaje
2024,1.76805361401876,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2023,1.91642694521867,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2022,2.10183981937507,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2021,1.89979151579657,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2020,2.11478724410291,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2019,2.05044349527908,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2018,2.11828238029772,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2017,2.14484487774277,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2016,2.37294486598786,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2015,2.46532235913356,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2014,2.46656226688951,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2013,2.59419553441201,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2012,2.76841126776234,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2011,2.86883332388184,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2010,2.82836031422399,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2009,2.89597687770222,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2008,2.91352732959714,8.8.1,"8.8.1 Tasa de incidencia de lesiones ocupacionales mortales y no mortales, desglosada por sexo",8,Lesiones ocupacionales por cada 100 trabajadores
2024,8.659,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2023,8.542,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2022,8.673,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2021,7.795,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2020,6.924,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2019,8.604,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2018,8.54,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2017,8.487,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2016,8.452,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2015,8.838,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2014,8.917,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2013,8.995,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2012,8.646,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2011,8.609,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2010,8.867,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2009,9.155,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2008,8.879,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2007,9.176,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2006,9.43,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2005,9.614,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2004,9.843,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2003,9.925,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2002,9.493,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2001,9.587,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
2000,9.526,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
1999,9.363,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
1998,9.18,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
1997,9.236,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
1996,9.657,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
1995,9.942,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
1994,10.671,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
1993,10.872,8.9.1,8.9.1 PIB directo turístico como proporción del PIB total y en tasas de crecimiento,8,Porcentaje
